sa,sa_md,mar,mdar,mmre,mdmre,dataset,goal,model,tuner,objective,median tuning time (s),median fitting time (s)
0.907745277858223,0.9184027777777777,5.2222222222222285,5.2222222222222285,0.05021367521367527,0.05021367521367527,project0209.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5690126419067383,0.0010023117065429688
1.0,1.0,0.0,0.0,0.0,0.0,project0224.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012049436569213867,0.0010030269622802734
1.0,1.0,0.0,0.0,0.0,0.0,project0224.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5520343780517578,0.0015037059783935547
0.5596330275229358,-3.0,4.0,4.0,1.3333333333333333,1.3333333333333333,project0229.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011530876159667969,0.0015039443969726562
-1.311926605504587,-20.0,21.0,21.0,7.0,7.0,project0229.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5494322776794434,0.0010025501251220703
0.5527156549520766,0.33333333333333337,7.0,7.0,2.3333333333333335,2.3333333333333335,project0244.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032747268676758,0.0019757747650146484
0.8083067092651757,0.7142857142857143,3.0,3.0,1.0,1.0,project0244.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5619947910308838,0.0015037059783935547
-14.55172413793103,-2.6666666666666665,11.0,11.0,2.75,2.75,project0248.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011530876159667969,0.0015110969543457031
1.0,1.0,0.0,0.0,0.0,0.0,project0248.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5444469451904297,0.0010025501251220703
0.8030150753768844,0.7777777777777778,4.0,4.0,0.15384615384615385,0.15384615384615385,project0252.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.013033390045166016,0.0015041828155517578
0.9859296482412061,0.9841269841269842,0.2857142857142847,0.2857142857142847,0.01098901098901095,0.01098901098901095,project0252.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5469348430633545,0.0010027885437011719
0.8584298584298584,0.75,2.0,2.0,0.3333333333333333,0.3333333333333333,project0312.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012523412704467773,0.001508474349975586
0.823037323037323,0.6875,2.5,2.5,0.4166666666666667,0.4166666666666667,project0312.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5589866638183594,0.0015039443969726562
0.7280042918454936,0.6829268292682926,13.0,13.0,0.6842105263157895,0.6842105263157895,project0317.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012557029724121094,0.0015053749084472656
0.9267703862660944,0.9146341463414634,3.5,3.5,0.18421052631578946,0.18421052631578946,project0317.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5584845542907715,0.0010030269622802734
1.0,1.0,0.0,0.0,0.0,0.0,project0319.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032032012939453,0.0014755725860595703
1.0,1.0,0.0,0.0,0.0,0.0,project0319.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.557549238204956,0.0015037059783935547
0.48238790315531865,0.5026455026455027,94.0,94.0,0.22596153846153846,0.22596153846153846,project0372.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.0125274658203125,0.0015041828155517578
0.95264399965038,0.9544973544973544,8.600000000000023,8.600000000000023,0.020673076923076978,0.020673076923076978,project0372.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5439245700836182,0.0010025501251220703
0.9054290718038529,0.8823529411764706,2.0,2.0,0.13333333333333333,0.13333333333333333,project0373.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012533426284790039,0.0015037059783935547
0.9763572679509632,0.9705882352941176,0.5,0.5,0.03333333333333333,0.03333333333333333,project0373.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5634777545928955,0.0015039443969726562
0.8190205819730305,-0.25,5.0,5.0,6.0,6.0,project0375.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012056589126586914,0.0010030269622802734
1.0,1.0,0.0,0.0,0.0,0.0,project0375.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.548959493637085,0.0010027885437011719
0.9328703703703703,0.9090909090909091,2.0,2.0,1.0,1.0,project0385.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012004852294921875,0.0010271072387695312
1.0,1.0,0.0,0.0,0.0,0.0,project0385.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5639986991882324,0.0015039443969726562
0.9276930644367929,0.4,3.0,3.0,0.6,0.6,project0395.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012533187866210938,0.0015041828155517578
1.0,1.0,0.0,0.0,0.0,0.0,project0395.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5394091606140137,0.0015037059783935547
0.8253275109170306,0.6703296703296704,15.0,15.0,0.13761467889908258,0.13761467889908258,project0396.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012031793594360352,0.0015044212341308594
0.9966729049698482,0.9937205651491364,0.2857142857142918,0.2857142857142918,0.0026212319790302,0.0026212319790302,project0396.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5720117092132568,0.0015037059783935547
0.5246478873239437,0.7096774193548387,9.0,9.0,0.18,0.18,project0422.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012003660202026367,0.0015037059783935547
0.9507042253521129,0.9698924731182796,0.93333333333333,0.93333333333333,0.0186666666666666,0.0186666666666666,project0422.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5269010066986084,0.0015041828155517578
-34.83333333333325,-2.185185185185185,43.0,43.0,1.303030303030303,1.303030303030303,project0429.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01102900505065918,0.0010027885437011719
-10.533333333333308,-0.02518518518518542,13.840000000000003,13.840000000000003,0.4193939393939395,0.4193939393939395,project0429.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5153632164001465,0.0010025501251220703
-0.8476658476658474,-1.6666666666666665,16.0,16.0,1.0,1.0,project0432.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032032012939453,0.0015037059783935547
0.786023991906345,0.6911764705882355,1.852941176470587,1.852941176470587,0.11580882352941169,0.11580882352941169,project0432.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.534921407699585,0.0010027885437011719
-3.477819347942276,-3.8965517241379306,142.0,142.0,2.784313725490196,2.784313725490196,project0462.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012539386749267578,0.0015065670013427734
0.8002850525565651,0.7816091954022988,6.333333333333336,6.333333333333336,0.12418300653594776,0.12418300653594776,project0462.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.56500244140625,0.0010027885437011719
-1.4183251971460757,-1.277227722772277,115.0,115.0,8.214285714285714,8.214285714285714,project0483.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012533903121948242,0.001504659652709961
-0.2641801081137727,-0.1904213677181672,60.116279069767444,60.116279069767444,4.294019933554817,4.294019933554817,project0483.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5375044345855713,0.0010027885437011719
0.17368018362662585,-1.1052631578947367,20.0,20.0,0.6666666666666666,0.6666666666666666,project0503.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012559652328491211,0.0015039443969726562
0.966947207345065,0.9157894736842105,0.8000000000000007,0.8000000000000007,0.02666666666666669,0.02666666666666669,project0503.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5564792156219482,0.0015041828155517578
-0.40892728581713467,-0.2875000000000001,103.0,103.0,12.875,12.875,project0504.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012537956237792969,0.0015037059783935547
-0.08747300215982712,0.006249999999999978,79.5,79.5,9.9375,9.9375,project0504.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5645008087158203,0.0015041828155517578
-0.17318435754189943,0.16666666666666663,90.0,90.0,0.7377049180327869,0.7377049180327869,project0511.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012533187866210938,0.0015044212341308594
0.9354748603351954,0.9541666666666666,4.950000000000003,4.950000000000003,0.0405737704918033,0.0405737704918033,project0511.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.538933515548706,0.0015037059783935547
1.0,0.0,0.0,0.0,0.0,0.0,project0515.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01353597640991211,0.001504659652709961
-0.41996233521657245,-13.0,13.0,13.0,6.5,6.5,project0515.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.6647665500640869,0.0015041828155517578
-0.14068441064638804,-1.5,5.0,5.0,0.3333333333333333,0.3333333333333333,project0518.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011530399322509766,0.0015041828155517578
0.9695817490494297,0.9333333333333336,0.13333333333333286,0.13333333333333286,0.008888888888888858,0.008888888888888858,project0518.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5514659881591797,0.0015037059783935547
-3.796380090497739,-3.608695652173913,53.0,53.0,0.5353535353535354,0.5353535353535354,project0540.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012031078338623047,0.0015039443969726562
-0.8681318681318682,-0.7950310559006208,20.64285714285714,20.64285714285714,0.20851370851370848,0.20851370851370848,project0540.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5329163074493408,0.0015041828155517578
0.7165354330708662,0.19999999999999996,2.0,2.0,0.2857142857142857,0.2857142857142857,project0545.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.0115203857421875,0.0010025501251220703
0.2913385826771653,-1.0,5.0,5.0,0.7142857142857143,0.7142857142857143,project0545.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5534720420837402,0.0010025501251220703
0.6214859437751004,0.5094339622641509,13.0,13.0,1.8571428571428572,1.8571428571428572,project0570.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032270431518555,0.0010020732879638672
0.9708835341365462,0.9622641509433962,1.0,1.0,0.14285714285714285,0.14285714285714285,project0570.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5780363082885742,0.0010023117065429688
-0.1165644171779141,0.2222222222222222,14.0,14.0,0.7368421052631579,0.7368421052631579,project0578.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.014057397842407227,0.0010027885437011719
0.8165644171779141,0.8722222222222222,2.3000000000000007,2.3000000000000007,0.12105263157894741,0.12105263157894741,project0578.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5404360294342041,0.0015041828155517578
-0.358490566037736,-2.0,3.0,3.0,1.0,1.0,project0581.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012554407119750977,0.0015041828155517578
0.37735849056603765,-0.375,1.375,1.375,0.4583333333333333,0.4583333333333333,project0581.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.55948805809021,0.0015034675598144531
0.44545454545454544,-8.0,9.0,9.0,0.5,0.5,project0590.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012059926986694336,0.0014760494232177734
0.8821256038647343,-0.913043478260871,1.913043478260871,1.913043478260871,0.10628019323671506,0.10628019323671506,project0590.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5539722442626953,0.0015039443969726562
0.8777152051488335,0.9187817258883249,8.0,8.0,0.0784313725490196,0.0784313725490196,project0597.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012565851211547852,0.0010342597961425781
0.9643336015017432,0.9763113367174281,2.3333333333333286,2.3333333333333286,0.022875816993464006,0.022875816993464006,project0597.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.543445348739624,0.0025064945220947266
0.9751665657177468,0.967741935483871,1.0,1.0,0.0136986301369863,0.0136986301369863,project0625.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012564897537231445,0.001500844955444336
0.9838582677165353,0.979032258064516,0.6500000000000057,0.6500000000000057,0.008904109589041174,0.008904109589041174,project0625.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5519669055938721,0.0010025501251220703
0.9680672268907563,0.9534883720930233,2.0,2.0,0.5,0.5,project0630.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.013034820556640625,0.0015249252319335938
0.9361344537815126,0.9069767441860466,4.0,4.0,1.0,1.0,project0630.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5479578971862793,0.0015034675598144531
0.9491124260355029,0.8333333333333334,1.0,1.0,1.0,1.0,project0656.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011546850204467773,0.0015034675598144531
0.9725989986345016,0.9102564102564102,0.5384615384615385,0.5384615384615385,0.5384615384615385,0.5384615384615385,project0656.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5168745517730713,0.0010027885437011719
-6.966257668711654,-2.769230769230769,49.0,49.0,1.4848484848484849,1.4848484848484849,project0669.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012533426284790039,0.0015041828155517578
0.9535495179666961,0.9780219780219781,0.2857142857142847,0.2857142857142847,0.008658008658008627,0.008658008658008627,project0669.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5464482307434082,0.0015039443969726562
0.9324324324324325,0.8823529411764706,1.0,1.0,0.07692307692307693,0.07692307692307693,project0685.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012032747268676758,0.0015037059783935547
0.9324324324324325,0.8823529411764706,1.0,1.0,0.07692307692307693,0.07692307692307693,project0685.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5519676208496094,0.0015041828155517578
1.0,1.0,0.0,0.0,0.0,0.0,project0718.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012532949447631836,0.0015041828155517578
1.0,1.0,0.0,0.0,0.0,0.0,project0718.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5474565029144287,0.0015034675598144531
0.5411764705882354,0.5,25.0,25.0,1.3157894736842106,1.3157894736842106,project0720.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011530637741088867,0.0015041828155517578
0.9181176470588236,0.9107692307692308,4.46153846153846,4.46153846153846,0.2348178137651821,0.2348178137651821,project0720.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5544624328613281,0.0015044212341308594
-0.8099547511312222,-1.5,10.0,10.0,0.9090909090909091,0.9090909090909091,project0776.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011497259140014648,0.0010030269622802734
0.8491704374057314,0.7916666666666665,0.8333333333333339,0.8333333333333339,0.07575757575757582,0.07575757575757582,project0776.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5544745922088623,0.0015041828155517578
0.8530492285084497,0.7727272727272727,5.0,5.0,0.5,0.5,project0781.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01102900505065918,0.0015044212341308594
0.9059515062454078,0.8545454545454546,3.1999999999999993,3.1999999999999993,0.31999999999999995,0.31999999999999995,project0781.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5589869022369385,0.0015039443969726562
-0.7615658362989326,0.0,11.0,11.0,0.6111111111111112,0.6111111111111112,project0783.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012532234191894531,0.0015041828155517578
0.9466192170818507,0.9696969696969698,0.33333333333333215,0.33333333333333215,0.01851851851851845,0.01851851851851845,project0783.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5474555492401123,0.0010025501251220703
-9.666666666666666,0.19999999999999996,4.0,4.0,0.5,0.5,project0787.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011498212814331055,0.0015041828155517578
-1.0,0.85,0.75,0.75,0.09375,0.09375,project0787.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.518378734588623,0.0010025501251220703
0.3584905660377359,0.5,5.0,5.0,0.5,0.5,project0792.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012031793594360352,0.0015037059783935547
0.9358490566037736,0.95,0.5,0.5,0.05,0.05,project0792.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5434439182281494,0.0015044212341308594
0.9120654396728016,0.8125,3.0,3.0,0.42857142857142855,0.42857142857142855,project0827.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011029243469238281,0.0010025501251220703
0.9958126399844192,0.9910714285714286,0.14285714285714324,0.14285714285714324,0.020408163265306176,0.020408163265306176,project0827.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.566004753112793,0.0015037059783935547
0.7365702479338843,0.4736842105263158,10.0,10.0,5.0,5.0,project0838.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.013066530227661133,0.0015053749084472656
0.8024276859504132,0.6052631578947368,7.5,7.5,3.75,3.75,project0838.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.546452522277832,0.0010025501251220703
0.7912254160363086,-5.0,3.0,3.0,0.5,0.5,project0839.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011524677276611328,0.0015041828155517578
1.0,1.0,0.0,0.0,0.0,0.0,project0839.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5795447826385498,0.0015037059783935547
0.7325842696629212,-0.3999999999999999,7.0,7.0,0.17073170731707318,0.17073170731707318,project0847.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012545585632324219,0.0015125274658203125
0.9702871410736579,0.8444444444444443,0.7777777777777786,0.7777777777777786,0.01897018970189704,0.01897018970189704,project0847.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5624964237213135,0.0015032291412353516
0.9065656565656566,0.9094247246022031,37.0,37.0,2.8461538461538463,2.8461538461538463,project0853.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.017566919326782227,0.001504659652709961
0.9405162738496071,0.9423364613083095,23.555555555555557,23.555555555555557,1.8119658119658122,1.8119658119658122,project0853.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5579829216003418,0.0010027885437011719
1.0,0.0,0.0,0.0,0.0,0.0,project0855.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012063264846801758,0.001504659652709961
1.0,0.0,0.0,0.0,0.0,0.0,project0855.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5494599342346191,0.001003265380859375
-0.13137557959814528,0.07692307692307687,12.0,12.0,0.5714285714285714,0.5714285714285714,project0859.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01200246810913086,0.0015037059783935547
0.9614303779682449,0.9685314685314684,0.40909090909091006,0.40909090909091006,0.019480519480519525,0.019480519480519525,project0859.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5715198516845703,0.0010023117065429688
-83.11764705882348,-8.166666666666666,55.0,55.0,9.166666666666666,9.166666666666666,project0882.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01206064224243164,0.0009734630584716797
-3.588235294117645,0.5,3.0,3.0,0.5,0.5,project0882.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5253617763519287,0.0015044212341308594
1.0,1.0,0.0,0.0,0.0,0.0,project0912.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012058496475219727,0.0010056495666503906
0.975,0.9523809523809523,2.0,2.0,0.047619047619047616,0.047619047619047616,project0912.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5544734001159668,0.0015039443969726562
0.6539440203562341,0.29166666666666663,17.0,17.0,1.2142857142857142,1.2142857142857142,project0931.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012029647827148438,0.0015039443969726562
0.8606380896457232,0.7147435897435896,6.846153846153847,6.846153846153847,0.48901098901098905,0.48901098901098905,project0931.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5309112071990967,0.0010030269622802734
0.8116438356164384,0.5,2.0,2.0,0.6666666666666666,0.6666666666666666,project0935.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.012039899826049805,0.0015032291412353516
1.0,1.0,0.0,0.0,0.0,0.0,project0935.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5364198684692383,0.0010027885437011719
1.0,1.0,0.0,0.0,0.0,0.0,project0948.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.01203298568725586,0.001001596450805664
1.0,1.0,0.0,0.0,0.0,0.0,project0948.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5384316444396973,0.0015044212341308594
-0.07569721115537842,-2.3333333333333335,5.0,5.0,0.29411764705882354,0.29411764705882354,project0956.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011530876159667969,0.0015037059783935547
1.0,1.0,0.0,0.0,0.0,0.0,project0956.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5464527606964111,0.0010023117065429688
-0.6645161290322583,-1.4,12.0,12.0,0.6666666666666666,0.6666666666666666,project0959.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.011530876159667969,0.0015041828155517578
0.5997235023041474,0.4228571428571428,2.885714285714286,2.885714285714286,0.16031746031746033,0.16031746031746033,project0959.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5675089359283447,0.0010025501251220703
-0.807365439093485,0.33333333333333337,22.0,22.0,0.275,0.275,project0962.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.013040781021118164,0.0014910697937011719
0.7065965196276811,0.8917748917748918,3.5714285714285694,3.5714285714285694,0.044642857142857116,0.044642857142857116,project0962.csv,0,DecisionTreeRegressor,DifferentialEvolutionCV,mmre,0.5940616130828857,0.0015037059783935547
0.19658119658119666,-0.16666666666666674,14.0,14.0,0.4827586206896552,0.4827586206896552,project0963.csv,0,DecisionTreeRegressor,DefaultCV,mmre,0.014036893844604492,0.0015041828155517578
