mean_test_score,rank_test_score,dataset,goal,model,tuner,objective,iteration
0.8184615384615384,1,project0718.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.11133333333333333,1,project0718.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.6254460776286754,1,project0720.csv,3,LinearRegression,DefaultCV,sa,0
-0.19528025012522043,1,project0720.csv,3,LinearRegression,DefaultCV,mmre,0
-0.02295081967213153,1,project0720.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.5333333333333334,1,project0720.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
0.7868852459016393,1,project0720.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.1111111111111111,1,project0720.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.35464337459521444,1,project0720.csv,3,SVR,DefaultCV,sa,0
-0.33646798418540097,1,project0720.csv,3,SVR,DefaultCV,mmre,0
0.7975409836065575,1,project0720.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.12333333333333336,1,project0720.csv,3,RandomForestRegressor,DefaultCV,mmre,0
-1.9096054295202252,1,project0776.csv,3,LinearRegression,DefaultCV,sa,0
-0.9638067985285748,1,project0776.csv,3,LinearRegression,DefaultCV,mmre,0
-0.5094339622641508,1,project0776.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.5,1,project0776.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
0.24528301886792458,1,project0776.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.75,1,project0776.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.5519564799206065,1,project0776.csv,3,SVR,DefaultCV,sa,0
-0.14841441602629912,1,project0776.csv,3,SVR,DefaultCV,mmre,0
-0.6754716981132072,1,project0776.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.6924999999999999,1,project0776.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.8766948891604305,1,project0781.csv,3,LinearRegression,DefaultCV,sa,0
-0.5240467210681705,1,project0781.csv,3,LinearRegression,DefaultCV,mmre,0
0.9058823529411765,1,project0781.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.3999999999999999,1,project0781.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
0.7647058823529411,1,project0781.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-1.0,1,project0781.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.6054390344752243,1,project0781.csv,3,SVR,DefaultCV,sa,0
-1.676884103480297,1,project0781.csv,3,SVR,DefaultCV,mmre,0
0.971764705882353,1,project0781.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.16000000000000003,1,project0781.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.030940248699904083,1,project0783.csv,3,LinearRegression,DefaultCV,sa,0
-0.15074262798001492,1,project0783.csv,3,LinearRegression,DefaultCV,mmre,0
-2.2142857142857144,1,project0783.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.5,1,project0783.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
-2.2142857142857144,1,project0783.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.5,1,project0783.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
-3.01195077456386,1,project0783.csv,3,SVR,DefaultCV,sa,0
-0.6240812315988227,1,project0783.csv,3,SVR,DefaultCV,mmre,0
0.45357142857142885,1,project0783.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.17500000000000004,1,project0783.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.3744105417312287,1,project0787.csv,3,LinearRegression,DefaultCV,sa,0
-1.3239659694606138,1,project0787.csv,3,LinearRegression,DefaultCV,mmre,0
-0.9310344827586206,1,project0787.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-2.0,1,project0787.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project0787.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project0787.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.7914804893775724,1,project0787.csv,3,SVR,DefaultCV,sa,0
-1.1079833180009,1,project0787.csv,3,SVR,DefaultCV,mmre,0
0.6910344827586208,1,project0787.csv,3,RandomForestRegressor,DefaultCV,sa,0
-1.1400000000000001,1,project0787.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.4174043696586387,1,project0792.csv,3,LinearRegression,DefaultCV,sa,0
-1.1713516559827533,1,project0792.csv,3,LinearRegression,DefaultCV,mmre,0
1.0,1,project0792.csv,3,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project0792.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project0792.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project0792.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.6588682937504227,1,project0792.csv,3,SVR,DefaultCV,sa,0
-1.1003328547792874,1,project0792.csv,3,SVR,DefaultCV,mmre,0
0.966,1,project0792.csv,3,RandomForestRegressor,DefaultCV,sa,0
-1.03,1,project0792.csv,3,RandomForestRegressor,DefaultCV,mmre,0
-2.2528745987389143,1,project0827.csv,3,LinearRegression,DefaultCV,sa,0
-0.18912061620575069,1,project0827.csv,3,LinearRegression,DefaultCV,mmre,0
-3.5866666666666696,1,project0827.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.2666666666666666,1,project0827.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
-3.3000000000000034,1,project0827.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.25,1,project0827.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
-3.3256605343447116,1,project0827.csv,3,SVR,DefaultCV,sa,0
-0.25149189153166907,1,project0827.csv,3,SVR,DefaultCV,mmre,0
-1.737666666666669,1,project0827.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.10666666666666662,1,project0827.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.6599000668105657,1,project0838.csv,3,LinearRegression,DefaultCV,sa,0
-0.27119079639941823,1,project0838.csv,3,LinearRegression,DefaultCV,mmre,0
0.6655737704918034,1,project0838.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.2666666666666666,1,project0838.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
0.5819672131147542,1,project0838.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.6666666666666666,1,project0838.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.9215612512081528,1,project0838.csv,3,SVR,DefaultCV,sa,0
-0.06254593040918532,1,project0838.csv,3,SVR,DefaultCV,mmre,0
0.535983606557377,1,project0838.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.30666666666666664,1,project0838.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.9410677824079914,1,project0839.csv,3,LinearRegression,DefaultCV,sa,0
-1.0333095142911353,1,project0839.csv,3,LinearRegression,DefaultCV,mmre,0
1.0,1,project0839.csv,3,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project0839.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project0839.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project0839.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.8747633739522439,1,project0839.csv,3,SVR,DefaultCV,sa,0
-1.0707859190704707,1,project0839.csv,3,SVR,DefaultCV,mmre,0
0.8761538461538462,1,project0839.csv,3,RandomForestRegressor,DefaultCV,sa,0
-1.07,1,project0839.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.9718904727864219,1,project0847.csv,3,LinearRegression,DefaultCV,sa,0
-0.03330624653037401,1,project0847.csv,3,LinearRegression,DefaultCV,mmre,0
0.9035460992907802,1,project0847.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.11428571428571425,1,project0847.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
0.5780141843971631,1,project0847.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.5,1,project0847.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.6880524091299999,1,project0847.csv,3,SVR,DefaultCV,sa,0
-0.3696185740560506,1,project0847.csv,3,SVR,DefaultCV,mmre,0
0.946950354609929,1,project0847.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.08714285714285719,1,project0847.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.7929834479839786,1,project0853.csv,3,LinearRegression,DefaultCV,sa,0
-1.067678488159084,1,project0853.csv,3,LinearRegression,DefaultCV,mmre,0
1.0,1,project0853.csv,3,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project0853.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project0853.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project0853.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.7606283314676031,1,project0853.csv,3,SVR,DefaultCV,sa,0
-1.078256122404822,1,project0853.csv,3,SVR,DefaultCV,mmre,0
0.9388235294117647,1,project0853.csv,3,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project0853.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.9999999999999872,1,project0855.csv,3,LinearRegression,DefaultCV,sa,0
-1.0000000000000016,1,project0855.csv,3,LinearRegression,DefaultCV,mmre,0
1.0,1,project0855.csv,3,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project0855.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project0855.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project0855.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.24536963374609555,1,project0855.csv,3,SVR,DefaultCV,sa,0
-1.0898369483635602,1,project0855.csv,3,SVR,DefaultCV,mmre,0
1.0,1,project0855.csv,3,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project0855.csv,3,RandomForestRegressor,DefaultCV,mmre,0
-58.00929921014697,1,project0859.csv,3,LinearRegression,DefaultCV,sa,0
-0.9673655608220826,1,project0859.csv,3,LinearRegression,DefaultCV,mmre,0
-23.399999999999974,1,project0859.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.4,1,project0859.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
-59.99999999999993,1,project0859.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-1.0,1,project0859.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
-46.920163517420896,1,project0859.csv,3,SVR,DefaultCV,sa,0
-0.7855764511052614,1,project0859.csv,3,SVR,DefaultCV,mmre,0
-46.57999999999995,1,project0859.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.77,1,project0859.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.8321585880898779,1,project0882.csv,3,LinearRegression,DefaultCV,sa,0
-0.03227719459810041,1,project0882.csv,3,LinearRegression,DefaultCV,mmre,0
-4.2,1,project0882.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-1.0,1,project0882.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project0882.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project0882.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
-3.8118077801264727,1,project0882.csv,3,SVR,DefaultCV,sa,0
-0.9253476500243216,1,project0882.csv,3,SVR,DefaultCV,mmre,0
0.376,1,project0882.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.16000000000000003,1,project0882.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.8294249751975228,1,project0912.csv,3,LinearRegression,DefaultCV,sa,0
-0.2246597887642383,1,project0912.csv,3,LinearRegression,DefaultCV,mmre,0
0.8481481481481481,1,project0912.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.19999999999999996,1,project0912.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
0.2407407407407407,1,project0912.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-1.0,1,project0912.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.5673907595017185,1,project0912.csv,3,SVR,DefaultCV,sa,0
-0.5697780240709074,1,project0912.csv,3,SVR,DefaultCV,mmre,0
0.3698148148148148,1,project0912.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.89,1,project0912.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.7872649876564722,1,project0931.csv,3,LinearRegression,DefaultCV,sa,0
-0.07429105509184131,1,project0931.csv,3,LinearRegression,DefaultCV,mmre,0
-3.22371364653244,1,project0931.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-1.475,1,project0931.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
-1.8635346756152131,1,project0931.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.25,1,project0931.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
-0.08236905580066467,1,project0931.csv,3,SVR,DefaultCV,sa,0
-0.3779835687053883,1,project0931.csv,3,SVR,DefaultCV,mmre,0
-1.525279642058166,1,project0931.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.7603125,1,project0931.csv,3,RandomForestRegressor,DefaultCV,mmre,0
-0.061334328553740436,1,project0935.csv,3,LinearRegression,DefaultCV,sa,0
-1.308751804670179,1,project0935.csv,3,LinearRegression,DefaultCV,mmre,0
1.0,1,project0935.csv,3,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project0935.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project0935.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project0935.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.7875395444299682,1,project0935.csv,3,SVR,DefaultCV,sa,0
-1.0618066779840092,1,project0935.csv,3,SVR,DefaultCV,mmre,0
1.0,1,project0935.csv,3,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project0935.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.8863964393297898,1,project0948.csv,3,LinearRegression,DefaultCV,sa,0
-1.6299833818984382,1,project0948.csv,3,LinearRegression,DefaultCV,mmre,0
0.8557377049180328,1,project0948.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-1.8,1,project0948.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project0948.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project0948.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.9730552726522459,1,project0948.csv,3,SVR,DefaultCV,sa,0
-1.1494207607466365,1,project0948.csv,3,SVR,DefaultCV,mmre,0
1.0,1,project0948.csv,3,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project0948.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.30909942959933334,1,project0956.csv,3,LinearRegression,DefaultCV,sa,0
-0.15033484633718208,1,project0956.csv,3,LinearRegression,DefaultCV,mmre,0
-9.110638297872343,1,project0956.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-2.2,1,project0956.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
-0.14893617021276606,1,project0956.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.75,1,project0956.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
-2.708351125130124,1,project0956.csv,3,SVR,DefaultCV,sa,0
-0.8069097355607213,1,project0956.csv,3,SVR,DefaultCV,mmre,0
-6.054468085106385,1,project0956.csv,3,RandomForestRegressor,DefaultCV,sa,0
-1.475,1,project0956.csv,3,RandomForestRegressor,DefaultCV,mmre,0
-2.642194859324818,1,project0959.csv,3,LinearRegression,DefaultCV,sa,0
-0.8470220603080971,1,project0959.csv,3,LinearRegression,DefaultCV,mmre,0
-0.7200000000000004,1,project0959.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.4,1,project0959.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
-3.3000000000000007,1,project0959.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-1.0,1,project0959.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
-2.762959047147672,1,project0959.csv,3,SVR,DefaultCV,sa,0
-0.8751067551506213,1,project0959.csv,3,SVR,DefaultCV,mmre,0
-3.3000000000000007,1,project0959.csv,3,RandomForestRegressor,DefaultCV,sa,0
-1.0,1,project0959.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.13232151463128627,1,project0962.csv,3,LinearRegression,DefaultCV,sa,0
-0.32976985913188744,1,project0962.csv,3,LinearRegression,DefaultCV,mmre,0
0.06193293885601581,1,project0962.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.3565217391304348,1,project0962.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
-0.8303747534516766,1,project0962.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.17391304347826086,1,project0962.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.08823359617337379,1,project0962.csv,3,SVR,DefaultCV,sa,0
-0.34652591209902506,1,project0962.csv,3,SVR,DefaultCV,mmre,0
0.7803550295857986,1,project0962.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.12130434782608691,1,project0962.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.26526211606632166,1,project0963.csv,3,LinearRegression,DefaultCV,sa,0
-0.05080634303796705,1,project0963.csv,3,LinearRegression,DefaultCV,mmre,0
-4.061538461538469,1,project0963.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.3500000000000001,1,project0963.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
-2.6153846153846203,1,project0963.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.25,1,project0963.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
-2.2813519934859077,1,project0963.csv,3,SVR,DefaultCV,sa,0
-0.22690199954955714,1,project0963.csv,3,SVR,DefaultCV,mmre,0
0.8192307692307697,1,project0963.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.08250000000000002,1,project0963.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.9280949126242245,1,project0973.csv,3,LinearRegression,DefaultCV,sa,0
-0.059231815725795084,1,project0973.csv,3,LinearRegression,DefaultCV,mmre,0
0.5192716236722306,1,project0973.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.396,1,project0973.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
0.5386949924127467,1,project0973.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.38,1,project0973.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.007127351846829222,1,project0973.csv,3,SVR,DefaultCV,sa,0
-0.8178788439161744,1,project0973.csv,3,SVR,DefaultCV,mmre,0
0.6120182094081943,1,project0973.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.2895999999999999,1,project0973.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.9999999999999957,1,project0996.csv,3,LinearRegression,DefaultCV,sa,0
-1.0000000000000009,1,project0996.csv,3,LinearRegression,DefaultCV,mmre,0
1.0,1,project0996.csv,3,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project0996.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project0996.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project0996.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.8220862731444807,1,project0996.csv,3,SVR,DefaultCV,sa,0
-1.0388175404048405,1,project0996.csv,3,SVR,DefaultCV,mmre,0
1.0,1,project0996.csv,3,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project0996.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.9065286401573515,1,project0999.csv,3,LinearRegression,DefaultCV,sa,0
-0.04673567992132429,1,project0999.csv,3,LinearRegression,DefaultCV,mmre,0
0.13142857142857145,1,project0999.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.4342857142857143,1,project0999.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
0.6,1,project0999.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.2,1,project0999.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.16828735447126064,1,project0999.csv,3,SVR,DefaultCV,sa,0
-0.4158563227643697,1,project0999.csv,3,SVR,DefaultCV,mmre,0
0.7782857142857144,1,project0999.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.11799999999999997,1,project0999.csv,3,RandomForestRegressor,DefaultCV,mmre,0
-1.1697957002290744,1,project1009.csv,3,LinearRegression,DefaultCV,sa,0
-0.3134149344775328,1,project1009.csv,3,LinearRegression,DefaultCV,mmre,0
-0.038461538461539435,1,project1009.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.15000000000000005,1,project1009.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
-0.1538461538461544,1,project1009.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1009.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
-0.5425332784387393,1,project1009.csv,3,SVR,DefaultCV,sa,0
-0.22281036244115113,1,project1009.csv,3,SVR,DefaultCV,mmre,0
0.21538461538461529,1,project1009.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.13166666666666668,1,project1009.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.8724447547177789,1,project1013.csv,3,LinearRegression,DefaultCV,sa,0
-1.4580392898770667,1,project1013.csv,3,LinearRegression,DefaultCV,mmre,0
0.7772151898734176,1,project1013.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-1.8,1,project1013.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1013.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1013.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.7583517330968559,1,project1013.csv,3,SVR,DefaultCV,sa,0
-1.8677369584249264,1,project1013.csv,3,SVR,DefaultCV,mmre,0
0.9192405063291139,1,project1013.csv,3,RandomForestRegressor,DefaultCV,sa,0
-1.19,1,project1013.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.9194397068931884,1,project1017.csv,3,LinearRegression,DefaultCV,sa,0
-0.6231092058669709,1,project1017.csv,3,LinearRegression,DefaultCV,mmre,0
0.8965699208443272,1,project1017.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.8,1,project1017.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1017.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1017.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.9520994865705914,1,project1017.csv,3,SVR,DefaultCV,sa,0
-0.37049580795399706,1,project1017.csv,3,SVR,DefaultCV,mmre,0
0.9689709762532982,1,project1017.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.31999999999999995,1,project1017.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.5572379599478653,1,project1020.csv,3,LinearRegression,DefaultCV,sa,0
-0.2840360256938223,1,project1020.csv,3,LinearRegression,DefaultCV,mmre,0
0.1686274509803921,1,project1020.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.5333333333333333,1,project1020.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
0.48039215686274506,1,project1020.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.3333333333333333,1,project1020.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.5802734613073217,1,project1020.csv,3,SVR,DefaultCV,sa,0
-0.26925853425568036,1,project1020.csv,3,SVR,DefaultCV,mmre,0
0.8441176470588236,1,project1020.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.03333333333333336,1,project1020.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.7942797029111546,1,project1034.csv,3,LinearRegression,DefaultCV,sa,0
-0.6120178838393153,1,project1034.csv,3,LinearRegression,DefaultCV,mmre,0
0.865546218487395,1,project1034.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.4,1,project1034.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
0.6638655462184875,1,project1034.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-1.0,1,project1034.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.9757503297882014,1,project1034.csv,3,SVR,DefaultCV,sa,0
-0.07214276888010085,1,project1034.csv,3,SVR,DefaultCV,mmre,0
0.7512605042016807,1,project1034.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.73,1,project1034.csv,3,RandomForestRegressor,DefaultCV,mmre,0
-1.9132065465262125,1,project1069.csv,3,LinearRegression,DefaultCV,sa,0
-0.7574337020968153,1,project1069.csv,3,LinearRegression,DefaultCV,mmre,0
0.615384615384615,1,project1069.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.10000000000000009,1,project1069.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
-0.9230769230769229,1,project1069.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
-0.5,1,project1069.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.6856760536497795,1,project1069.csv,3,SVR,DefaultCV,sa,0
-0.08172422605105734,1,project1069.csv,3,SVR,DefaultCV,mmre,0
-0.23076923076923062,1,project1069.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.22999999999999998,1,project1069.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.9999999999999915,1,project1070.csv,3,LinearRegression,DefaultCV,sa,0
-1.000000000000002,1,project1070.csv,3,LinearRegression,DefaultCV,mmre,0
1.0,1,project1070.csv,3,KNeighborsRegressor,DefaultCV,sa,0
0.0,1,project1070.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1070.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1070.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.6589254404861704,1,project1070.csv,3,SVR,DefaultCV,sa,0
-1.0779598993174468,1,project1070.csv,3,SVR,DefaultCV,mmre,0
1.0,1,project1070.csv,3,RandomForestRegressor,DefaultCV,sa,0
0.0,1,project1070.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.14148527661694288,1,project1088.csv,3,LinearRegression,DefaultCV,sa,0
-0.6438860425372929,1,project1088.csv,3,LinearRegression,DefaultCV,mmre,0
0.4666666666666667,1,project1088.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.4,1,project1088.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1088.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1088.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
-0.2601027315756148,1,project1088.csv,3,SVR,DefaultCV,sa,0
-0.945077048681711,1,project1088.csv,3,SVR,DefaultCV,mmre,0
0.9366666666666666,1,project1088.csv,3,RandomForestRegressor,DefaultCV,sa,0
-0.10250000000000004,1,project1088.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.38003314972530866,1,project1090.csv,3,LinearRegression,DefaultCV,sa,0
-1.150802747364114,1,project1090.csv,3,LinearRegression,DefaultCV,mmre,0
0.1777777777777778,1,project1090.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-1.2,1,project1090.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
1.0,1,project1090.csv,3,DecisionTreeRegressor,DefaultCV,sa,0
0.0,1,project1090.csv,3,DecisionTreeRegressor,DefaultCV,mmre,0
0.5898025982985171,1,project1090.csv,3,SVR,DefaultCV,sa,0
-1.0997777463598202,1,project1090.csv,3,SVR,DefaultCV,mmre,0
0.6300000000000001,1,project1090.csv,3,RandomForestRegressor,DefaultCV,sa,0
-1.11,1,project1090.csv,3,RandomForestRegressor,DefaultCV,mmre,0
0.9413944039605944,1,project1097.csv,3,LinearRegression,DefaultCV,sa,0
-0.043183070765877796,1,project1097.csv,3,LinearRegression,DefaultCV,mmre,0
0.25357142857142856,1,project1097.csv,3,KNeighborsRegressor,DefaultCV,sa,0
-0.55,1,project1097.csv,3,KNeighborsRegressor,DefaultCV,mmre,0
